train_acc
0.6408611436678798
0.6741101721053605
0.6812041206588119
0.6895934859046327
0.6903337240145581
0.6936647955092221
0.70995003392758
0.7814446980445376
0.8229597187095182
0.8506569613225587
0.8807599777928568
0.8982172598852631
0.9111714268089569
0.9219665659120351
0.9307877367219789
0.9419529948800197
0.9431867250632286
0.949170316451792
0.9552155943495158
0.9550922213311949
0.9640984516686201
0.9714391462587132
0.9750786502991796
0.9771143051014743
0.9772376781197952
0.9784097217938437
0.9798901980136944
0.9804453765961384
0.9807538091419407
