train_loss
1.1926477857112856
1.0186171376663253
0.9826733727008334
0.9526774115664213
0.9314589826486088
0.9399205088490407
0.8850506706627829
0.6228925347122285
0.4815921578833208
0.39423227425816104
0.3105636159081365
0.2609550597847159
0.23041420613187635
0.19905970547051588
0.182639430125324
0.1578454942059917
0.15200648020720153
0.1368202659659431
0.12297411976380643
0.12295902750815801
0.09442848696464576
0.07434760936463565
0.07086276348622118
0.06437060800125065
0.06578338356936458
0.0605553914929854
0.05547128519765244
0.0531202185266839
0.05749764695030985
